weather_condition,best_position,best_fitness,before_price,before_optimal,num
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2146.2026823529413, 274.66032791143584, 2130.3876705882353, 0, 1604.6576470588234, 1444.8265411764705, 0, 1294.9288941176471, 0, 0, 1178.102117647059]",2776922.9993053884,4064673.3411548147,2799794.951465808,25
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.580589810807, 0, 0, 1986.089505882353, 0, 0, 0, 0, 1604.6576470588234, 0, 0, 0, 0, 1210.4525647058822, 0]",3384276.3071057615,4064673.3411548147,2799794.951465808,25
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 318.72699758456156, 2136.79905882353, 0, 1986.089505882353, 0, 0, 2130.3876705882353, 1883.2633411764705, 0, 0, 0, 0, 1248.5740235294118, 0, 0]",2900232.1589728147,4064673.3411548147,2799794.951465808,25
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1986.089505882353, 0, 2167.2626823529413, 2130.3876705882353, 1883.2633411764705, 1604.6576470588234, 0, 302.1050337939028, 0, 0, 0, 0]",2744741.2219651993,4064673.3411548147,2799794.951465808,25
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2146.2026823529413, 2167.2626823529413, 2130.3876705882353, 730.326304378159, 1604.6576470588234, 0, 0, 1294.9288941176471, 0, 0, 0]",2714247.9666470983,4064673.3411548147,2799794.951465808,25
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5805163178982, 0, 1946.0202352941176, 0, 2146.2026823529413, 0, 531.121696898745, 0, 0, 1444.8265411764705, 1376.0851764705883, 1294.9288941176471, 0, 0, 0]",3476114.9316075435,5216124.194498397,3585596.3740458926,25
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2136.79905882353, 1693.7726011886737, 1441.7924584290274, 0, 0, 2130.3876705882353, 0, 0, 0, 1376.0851764705883, 1294.9288941176471, 0, 0, 0]",3527569.114359356,5216124.194498397,3585596.3740458926,25
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1884.5517909240177, 1946.0202352941176, 0, 0, 1688.9164361657097, 0, 1883.2633411764705, 0, 0, 1376.0851764705883, 1294.9288941176471, 0, 0, 0]",3419281.4491810645,5216124.194498397,3585596.3740458926,25
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1946.0202352941176, 0, 0, 0, 1946.4240926174277, 1883.2633411764705, 1604.6576470588234, 1444.8265411764705, 0, 0, 1248.5740235294118, 0, 0]",3431422.7330582193,5216124.194498397,3585596.3740458926,25
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 318.7269506038757, 2136.79905882353, 0, 0, 2146.2026823529413, 0, 2130.3876705882353, 0, 1604.6576470588234, 0, 0, 0, 1248.5740235294118, 0, 488.4175174941945]",3616007.412399728,5216124.194498397,3585596.3740458926,25
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2766.1150588235296, 2769.1085647058826, 0, 0, 0, 2677.400047058824, 0, 1861.1422102639651, 0, 0, 0]",4690831.0343586765,6023873.660061177,4758995.27037217,28
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2749.8515294117647, 1662.0513343756525, 2769.1085647058826, 0, 0, 2746.4832, 0, 0, 146.2711293558002, 0, 0, 0]",4722604.9511021655,6023873.660061177,4758995.27037217,28
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2766.1150588235296, 2769.1085647058826, 2761.4049882352942, 0, 0, 0, 0, 1777.137269087824, 0, 0, 0]",4688252.082664523,6023873.660061177,4758995.27037217,28
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2769.1085647058826, 1833.5252531727483, 0, 2746.4832, 2677.400047058824, 0, 47.24869956910008, 0, 0, 0]",4635144.519636043,6023873.660061177,4758995.27037217,28
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2711.6932235294116, 1570.4541330089164, 0, 2769.1085647058826, 0, 0, 2746.4832, 0, 0, 0, 276.02450415227975, 0, 0]",4690381.173917309,6023873.660061177,4758995.27037217,28
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2711.6932235294116, 2132.5373161468474, 0, 0, 2761.4049882352942, 0, 0, 0, 0, 2468.1303529411766, 0, 0, 0]",6289447.176841874,8125946.101821177,6245739.314969547,28
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1005.0401196870679, 0, 2769.1085647058826, 0, 2741.574917647059, 0, 2677.400047058824, 880.6337827275271, 0, 0, 0, 0]",6066548.0456939805,8125946.101821177,6245739.314969547,28
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2181.7522808509516, 0, 0, 0, 0, 0, 2746.4832, 2677.400047058824, 0, 2468.1303529411766, 0, 0, 0]",6114365.863186607,8125946.101821177,6245739.314969547,28
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1841.228521862064, 0, 2761.4049882352942, 0, 2746.4832, 2677.400047058824, 0, 47.248892921104506, 0, 0, 0]",5915611.546043011,8125946.101821177,6245739.314969547,28
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1841.228543140598, 0, 2761.4049882352942, 0, 2746.4832, 2677.400047058824, 0, 0, 47.24895408105982, 0, 0]",5915611.532944264,8125946.101821177,6245739.314969547,28
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2769.1085647058826, 0, 0, 2746.4832, 2677.400047058824, 0, 0, 1880.774069085459, 0, 0]",4691433.732424777,6023873.660061177,4758995.27037217,28
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2766.1150588235296, 0, 0, 2741.574917647059, 0, 2677.400047058824, 0, 0, 1888.675857321637, 0, 0]",4691676.317323506,6023873.660061177,4758995.27037217,28
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2769.1085647058826, 2761.4049882352942, 1818.60193047321, 0, 2677.400047058824, 0, 0, 47.25031473823536, 0, 0]",4635144.558084461,6023873.660061177,4758995.27037217,28
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2711.6932235294116, 0, 0, 0, 1996.1545070791167, 0, 2746.4832, 248.64741870963582, 0, 0, 2370.785505882353, 0, 0]",4706477.363074093,6023873.660061177,4758995.27037217,28
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2711.6932235294116, 0, 0, 0, 2761.4049882352942, 0, 1876.0187057110397, 2677.400047058824, 0, 0, 47.24841788894548, 0, 0]",4635144.563715922,6023873.660061177,4758995.27037217,28
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2746.4832, 2677.400047058824, 0, 2468.1303529411766, 2181.752280852688, 0, 0]",6049778.437261003,7750824.038936472,6120296.218483966,28
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1979.6944455585256, 0, 2749.8515294117647, 0, 0, 0, 2741.574917647059, 0, 0, 2602.644988235294, 0, 0, 0, 0]",5940526.648759041,7750824.038936472,6120296.218483966,28
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2052.1459279115584, 0, 0, 0, 0, 0, 2741.574917647059, 0, 2677.400047058824, 2602.644988235294, 0, 0, 0, 0]",5782410.185817847,7750824.038936472,6120296.218483966,28
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2711.6932235294116, 0, 0, 0, 0, 2741.574917647059, 1895.8489585291888, 2677.400047058824, 0, 0, 47.24872498255552, 0, 0]",5785126.989283596,7750824.038936472,6120296.218483966,28
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2052.145927911245, 0, 0, 0, 0, 0, 2741.574917647059, 0, 2677.400047058824, 2602.644988235294, 0, 0, 0, 0]",5782410.1858179085,7750824.038936472,6120296.218483966,28
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1115.4557647058823, 1120.6721647058823, 0, 1153.8516705882353, 654.2583915807461, 1150.8308470588236, 1118.5547294117648, 1128.6825882352941, 0, 1075.1139529411764, 1006.1305411764706, 0, 0, 550.2152304470588, 0]",1108219.450230802,2334167.110194385,1069288.7205053787,29
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829139293, 0, 0, 1138.5531529411764, 0, 1157.004, 0, 0, 0, 1145.574423529412, 1075.1139529411764, 0, 0, 802.0162588235294, 550.2152304470588, 482.0243294117647]",1477759.692041104,2334167.110194385,1069288.7205053787,29
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1115.4557647058823, 1120.6721647058823, 1138.5531529411764, 0, 0, 0, 1118.5547294117648, 1128.6825882352941, 1145.574423529412, 0, 0, 0, 802.0162588235294, 550.2152304470588, 482.0243294117647]",1295311.9687324744,2334167.110194385,1069288.7205053787,29
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829145288, 0, 0, 1138.5531529411764, 1153.8516705882353, 1157.004, 0, 1118.5547294117648, 1128.6825882352941, 0, 1075.1139529411764, 0, 0, 802.0162588235294, 550.2152304470588, 482.0243294117647]",1201921.9283986865,2334167.110194385,1069288.7205053787,29
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 219.12482510479376, 1115.4557647058823, 0, 0, 0, 1157.004, 0, 1118.5547294117648, 0, 0, 1075.1139529411764, 1006.1305411764706, 928.8508235294116, 802.0162588235294, 550.2152304470588, 0]",1388235.686196377,2334167.110194385,1069288.7205053787,29
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1138.5531529411764, 0, 1157.004, 1150.8308470588236, 1118.5547294117648, 0, 1145.574423529412, 1075.1139529411764, 0, 928.8508235294116, 802.0162588235294, 550.2152304470588, 0]",1422156.9946360036,3198637.3604908558,1318430.5736392266,29
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 555.22158291457, 0, 0, 0, 1153.8516705882353, 0, 0, 0, 1128.6825882352941, 1145.574423529412, 0, 0, 928.8508235294116, 0, 0, 0]",2335513.5238976367,3198637.3604908558,1318430.5736392266,29
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1120.6721647058823, 1138.5531529411764, 0, 1157.004, 1150.8308470588236, 1118.5547294117648, 1128.6825882352941, 0, 0, 0, 928.8508235294116, 0, 0, 0]",1664959.200192032,3198637.3604908558,1318430.5736392266,29
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1138.5531529411764, 0, 0, 1150.8308470588236, 1118.5547294117648, 0, 1145.574423529412, 1075.1139529411764, 1006.1305411764706, 928.8508235294116, 802.0162588235294, 550.2152304470588, 482.0243294117647]",1497046.635181886,3198637.3604908558,1318430.5736392266,29
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829141512, 0, 1120.6721647058823, 0, 1153.8516705882353, 0, 1150.8308470588236, 1118.5547294117648, 0, 1145.574423529412, 0, 0, 0, 802.0162588235294, 550.2152304470588, 482.0243294117647]",1860401.6548875486,3198637.3604908558,1318430.5736392266,29
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 219.12482510498813, 1115.4557647058823, 0, 0, 0, 0, 1150.8308470588236, 1118.5547294117648, 0, 1145.574423529412, 0, 1006.1305411764706, 0, 0, 550.2152304470588, 0]",1565086.074297533,2334167.110194385,1069288.7205053787,29
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 219.12482510464324, 1115.4557647058823, 0, 0, 1153.8516705882353, 0, 1150.8308470588236, 1118.5547294117648, 0, 1145.574423529412, 1075.1139529411764, 1006.1305411764706, 928.8508235294116, 802.0162588235294, 0, 0]",1153848.2781430099,2334167.110194385,1069288.7205053787,29
fall,"[0, 0, 0, 0, 0, 0, 0, 148.8370351755585, 0, 0, 1120.6721647058823, 1138.5531529411764, 0, 1157.004, 0, 0, 0, 1145.574423529412, 0, 1006.1305411764706, 928.8508235294116, 802.0162588235294, 550.2152304470588, 0]",1386083.3522389987,2334167.110194385,1069288.7205053787,29
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 555.2215829145185, 0, 1120.6721647058823, 1138.5531529411764, 0, 1157.004, 0, 0, 0, 1145.574423529412, 0, 1006.1305411764706, 928.8508235294116, 802.0162588235294, 0, 482.0243294117647]",1344912.0453829514,2334167.110194385,1069288.7205053787,29
fall,"[0, 0, 0, 0, 0, 0, 0, 148.8370351758747, 0, 1115.4557647058823, 1120.6721647058823, 1138.5531529411764, 0, 1157.004, 0, 0, 1128.6825882352941, 1145.574423529412, 1075.1139529411764, 0, 928.8508235294116, 802.0162588235294, 0, 0]",1116887.0846138238,2334167.110194385,1069288.7205053787,29
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 219.12482510430345, 1115.4557647058823, 0, 0, 0, 0, 1150.8308470588236, 0, 1128.6825882352941, 1145.574423529412, 0, 0, 928.8508235294116, 802.0162588235294, 0, 0]",1945690.2792319988,3035643.6136021176,1405115.7931496128,29
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 219.12482510241472, 1115.4557647058823, 1120.6721647058823, 0, 1153.8516705882353, 1157.004, 1150.8308470588236, 0, 1128.6825882352941, 0, 0, 0, 928.8508235294116, 802.0162588235294, 550.2152304470588, 482.0243294117647]",1537129.5920372196,3035643.6136021176,1405115.7931496128,29
winter,"[0, 0, 0, 0, 0, 0, 0, 148.8370351758791, 0, 0, 1120.6721647058823, 1138.5531529411764, 1153.8516705882353, 0, 0, 0, 0, 0, 0, 1006.1305411764706, 0, 802.0162588235294, 550.2152304470588, 482.0243294117647]",2019456.0598979318,3035643.6136021176,1405115.7931496128,29
winter,"[0, 0, 0, 0, 0, 0, 0, 148.8370351758783, 0, 0, 0, 0, 0, 0, 0, 0, 1128.6825882352941, 0, 1075.1139529411764, 1006.1305411764706, 0, 0, 0, 0]",2394760.6218812075,3035643.6136021176,1405115.7931496128,29
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 219.1248251038957, 1115.4557647058823, 0, 1138.5531529411764, 1153.8516705882353, 0, 1150.8308470588236, 0, 1128.6825882352941, 0, 1075.1139529411764, 1006.1305411764706, 928.8508235294116, 802.0162588235294, 0, 0]",1381270.9159802904,3035643.6136021176,1405115.7931496128,29
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3368.638180775357, 0, 0, 0, 0, 6164.253741176471, 393.1863446819891, 0, 0, 147.6548389784649, 0, 0, 0]",13979746.241005674,15365388.406023528,14100510.016334524,31
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6164.253741176471, 0, 3862.262220797321, 0, 47.24973929129765, 0, 0, 0]",13976659.306245191,15365388.406023528,14100510.016334524,31
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6150.856658823529, 0, 0, 0, 0, 3875.659827921697, 47.24931374371387, 0, 0, 0, 0]",13976659.279487988,15365388.406023528,14100510.016334524,31
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6175.577223529412, 0, 0, 3751.917170142463, 0, 0, 0, 146.2705279699796, 0, 0]",13979699.352045635,15365388.406023528,14100510.016334524,31
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6175.577223529412, 0, 0, 3751.917196879621, 0, 0, 146.27145813798353, 0, 0, 0]",13979699.24854888,15365388.406023528,14100510.016334524,31
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483.5901517514344, 0, 0, 0, 0, 6164.253741176471, 0, 0, 425.92196229474223, 0, 0, 0, 0]",17971452.27700646,20150697.81888,18270491.03202837,31
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6150.856658823529, 0, 0, 0, 3776.637882301915, 0, 0, 146.27129184802592, 0, 0, 0]",17948492.961853154,20150697.81888,18270491.03202837,31
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2670.448082086277, 0, 0, 0, 1314.1614045469566, 0, 0, 6041.616564705882, 0, 47.53458756244946, 0, 0, 0]",17940387.820088312,20150697.81888,18270491.03202837,31
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3984.900595408954, 0, 0, 6041.616564705882, 0, 0, 0, 0, 0]",17946869.347086757,20150697.81888,18270491.03202837,31
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483.5921735527354, 0, 6164.253741176471, 0, 0, 0, 425.91949324653245, 0, 0, 0]",17971452.17260247,20150697.81888,18270491.03202837,31
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6076.872847058824, 3949.642827222745, 0, 0, 47.25015210454323, 0, 0]",13976659.301651858,15365388.406023528,14100510.016334524,31
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1164.1834896134471, 0, 0, 6164.253741176471, 0, 2697.7283819953577, 47.48425716123307, 0, 0, 0, 0]",13976682.49066576,15365388.406023528,14100510.016334524,31
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6175.577223529412, 0, 251.41716879354743, 493.79042674784256, 3105.6243323733174, 0, 0, 47.23686486051275, 0, 0]",13976675.427524706,15365388.406023528,14100510.016334524,31
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6164.253741176471, 0, 3862.2610247821494, 47.25107648214151, 0, 0, 0, 0]",13976659.327814708,15365388.406023528,14100510.016334524,31
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3984.9005954098493, 0, 6041.616564705882, 0, 0, 0, 0, 0]",13981729.03792756,15365388.406023528,14100510.016334524,31
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4095.012939675763, 5978.752941176471, 0, 0, 0, 0]",17528103.785450883,19496517.638569415,17865989.818116907,31
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3464.3428872592094, 0, 0, 0, 0, 0, 520.1577207632806, 6041.616564705882, 0, 47.625120548141204, 0, 0, 0]",17530846.8388947,19496517.638569415,17865989.818116907,31
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4095.012939676105, 0, 0, 5978.752941176471, 0, 0, 0, 0]",17528103.785450816,19496517.638569415,17865989.818116907,31
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6076.872847058824, 0, 3996.8930337922807, 0, 0, 0, 0]",17528103.785451107,19496517.638569415,17865989.818116907,31
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3483.5847016676953, 0, 0, 0, 0, 6164.253741176471, 0, 0, 0, 425.92605202250274, 0, 0, 0]",17552594.804263756,19496517.638569415,17865989.818116907,31
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2435.633788235294, 2418.5799529411765, 2405.276894117647, 416.4821161466573, 2397.7931294117648, 0, 0]",4946298.601116287,6176238.041985882,4911359.652296877,32
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2425.5529411764705, 0, 0, 2446.835294117647, 299.9147725932597, 0, 2435.633788235294, 2418.5799529411765, 0, 0, 47.24911340708692, 0, 0]",4787508.900746489,6176238.041985882,4911359.652296877,32
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2425.5529411764705, 0, 2439.054211764706, 0, 2435.964700903128, 0, 2435.633788235294, 290.31063502111607, 0, 47.24910331355169, 0, 0, 0]",4787508.9669604385,6176238.041985882,4911359.652296877,32
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2425.5529411764705, 0, 2439.054211764706, 2446.835294117647, 0, 0, 2435.633788235294, 279.4408872491412, 0, 0, 0, 47.24875680691384, 0]",4788571.984497685,6176238.041985882,4911359.652296877,32
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6.980146211251083, 0, 2425.5529411764705, 0, 2439.054211764706, 0, 0, 2445.1530352941177, 0, 2418.5799529411765, 0, 0, 338.4455934065188, 0, 0]",4796662.920642542,6176238.041985882,4911359.652296877,32
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2439.054211764706, 2446.835294117647, 2448.075388235294, 0, 2435.633788235294, 256.91835367371914, 0, 47.248813094904804, 0, 0, 0]",5873742.817456995,8084077.423538825,6203870.636687195,32
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 355.8064455574968, 0, 2425.5529411764705, 0, 2439.054211764706, 0, 2448.075388235294, 0, 0, 0, 2405.276894117647, 0, 0, 0, 0]",6096548.625114968,8084077.423538825,6203870.636687195,32
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2425.5529411764705, 0, 2439.054211764706, 0, 2448.075388235294, 179.17866923933417, 2435.633788235294, 0, 0, 146.27088114673933, 0, 0, 0]",5881872.522501406,8084077.423538825,6203870.636687195,32
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2425.5529411764705, 0, 2439.054211764706, 2446.835294117647, 0, 0, 296.4947025857469, 2418.5799529411765, 0, 0, 0, 47.24877671329215, 0]",5876242.2681251895,8084077.423538825,6203870.636687195,32
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2446.835294117647, 2448.075388235294, 2445.1530352941177, 0, 2418.5799529411765, 315.1222102644053, 0, 0, 0, 0]",5895735.216390121,8084077.423538825,6203870.636687195,32
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2425.5529411764705, 0, 2439.054211764706, 2446.835294117647, 180.41810275510537, 0, 2435.633788235294, 0, 0, 0, 146.2715191297244, 0, 0]",4790548.889332469,6176238.041985882,4911359.652296877,32
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2425.5529411764705, 0, 0, 2446.835294117647, 2448.075388235294, 4.504636987252656, 343.520627680329, 0, 2405.276894117647, 0, 0, 0, 0]",4859900.364675872,6176238.041985882,4911359.652296877,32
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2446.835294117647, 0, 2445.1530352941177, 357.9207043820792, 2418.5799529411765, 2405.276894117647, 0, 0, 0, 0]",4859900.351077625,6176238.041985882,4911359.652296877,32
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 354.4494573229572, 0, 0, 2439.054211764706, 2446.835294117647, 0, 0, 2435.633788235294, 0, 0, 0, 2397.7931294117648, 0, 0]",4870552.19784101,6176238.041985882,4911359.652296877,32
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 388.22677497030276, 0, 0, 0, 0, 0, 2446.835294117647, 0, 0, 2435.633788235294, 0, 2405.276894117647, 0, 2397.7931294117648, 0, 0]",4945431.162142157,6176238.041985882,4911359.652296877,32
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2417.225505882353, 0, 0, 0, 0, 0, 397.04973967458335, 2435.633788235294, 2418.5799529411765, 2405.276894117647, 0, 0, 0, 0]",5863007.379107585,7831421.232225884,6200893.411773377,32
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2417.225505882353, 0, 0, 0, 0, 0, 2445.1530352941177, 0, 2418.5799529411765, 2405.276894117647, 387.5304926174356, 0, 0, 0]",5885290.38243276,7831421.232225884,6200893.411773377,32
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 357.9207043800884, 0, 0, 0, 2446.835294117647, 0, 2445.1530352941177, 0, 2418.5799529411765, 2405.276894117647, 0, 0, 0, 0]",6003700.408519424,7831421.232225884,6200893.411773377,32
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1334.5804921162794, 0, 2425.5529411764705, 0, 0, 0, 1489.775425844185, 0, 0, 2418.5799529411765, 2405.276894117647, 0, 0, 0, 0]",5948669.500221271,7831421.232225884,6200893.411773377,32
winter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1404.9496300442343, 2425.5529411764705, 1332.2475438628287, 0, 0, 0, 2445.1530352941177, 0, 2418.5799529411765, 0, 0, 0, 0, 47.2740133548808]",5944510.913183518,7831421.232225884,6200893.411773377,32
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2692.0791529411763, 0, 0, 1939.7180493261624, 0, 2682.275294117647, 2613.417035294118, 0, 0, 146.2760773657962, 0, 0, 0]",5260526.426703405,6646215.40517647,5381337.015487464,33
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2020.2902878868897, 0, 140.6018571005438, 2682.275294117647, 2613.417035294118, 2569.917176470588, 47.14717730095753, 0, 0, 0, 0]",5257499.285232047,6646215.40517647,5381337.015487464,33
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2697.6824470588235, 2697.6087529411766, 2061.3087004515664, 0, 0, 2569.917176470588, 0, 47.24875169278191, 0, 0, 0]",5257486.257504579,6646215.40517647,5381337.015487464,33
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2692.0791529411763, 0, 0, 0, 2693.151529411765, 2682.275294117647, 0, 0, 2006.2599043807843, 0, 0, 0, 0]",5317627.892683471,6646215.40517647,5381337.015487464,33
spring,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2692.0791529411763, 0, 2296.919669085732, 0, 0, 0, 0, 2569.917176470588, 0, 2514.849882352941, 0, 0, 0]",5333241.605007346,6646215.40517647,5381337.015487464,33
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.023361635256289, 0, 2370.5584229206083, 0, 0, 0, 0, 2613.417035294118, 2569.917176470588, 0, 2514.849882352941, 0, 0, 0]",6913468.729989009,8726178.030268235,6845971.2434166055,33
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2697.6087529411766, 0, 0, 2613.417035294118, 2254.6192455574205, 0, 0, 2508.1208470588235, 0, 0]",6717881.011200596,8726178.030268235,6845971.2434166055,33
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2692.0791529411763, 0, 0, 0, 0, 2682.275294117647, 0, 2569.917176470588, 0, 0, 2129.494257319302, 0, 0]",6686795.768183602,8726178.030268235,6845971.2434166055,33
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2697.6824470588235, 0, 2693.151529411765, 0, 0, 2174.8110573222357, 0, 0, 2508.1208470588235, 0, 0]",6717881.011200571,8726178.030268235,6845971.2434166055,33
summer,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2076.7158698480707, 2697.6087529411766, 0, 2682.275294117647, 0, 2569.917176470588, 0, 47.24878184521741, 0, 0, 0]",6515843.415883778,8726178.030268235,6845971.2434166055,33
fall,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2692.0791529411763, 0, 1924.388759984927, 2697.6087529411766, 0, 0, 2613.417035294118, 0, 146.27141318940778, 0, 0, 0, 0]",5260526.351780973,6646215.40517647,5381337.015487464,33
