Weather,Capacity,Company,BestPosition,BestFitness,BeforeOptimalPrice,BeforePrice,optimal_rate,save_price
fall,6000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326.9534063511733, 366.3690764691187, 3521.569315068494, 556.2312187418261, 3450.555616438356, 0, 0, 0, 0, 0, 579.4670465753425]",5569181.686451277,5639594.612406852,6752912.143364384,1.2485458759867194,70412.92595557496
fall,6000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 156.9476484220569, 381.33100441504257, 480.8408392623372, 1212.2393424657535, 0, 1166.0218520547944, 1181.5330191780822, 0, 0, 961.9870684931508, 82.7844840606497, 0, 759.3370520547945, 727.5406684931507, 693.9902465753426, 664.0544219178082]",1933146.768096105,1836773.5180260302,2950091.048983562,-5.246877153022468,-96373.2500700748
fall,6000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1846.7419683835615, 0, 0, 0, 0, 1870.3053654136988, 1880.4469561643834, 0, 1467.7945643835617, 0, 0, 0, 335.5722094550274]",4731076.934411867,4576164.495589185,5689482.026546716,-3.385202585527619,-154912.43882268202
fall,6000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 636.0239605418566, 522.3656522825396, 1263.7331506849314, 497.61874537926184, 0, 1273.6987397260273, 1256.9424657534246, 0, 1182.8722191780823, 0, 0, 0, 0, 532.8187397260274, 474.5520000000001]",1995064.511901734,1831721.743905482,2945039.274863014,-8.917444395674565,-163342.76799625182
fall,6000,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2260.3891068493153, 0, 0, 1871.6150615890413, 0, 2209.935691529863, 74.71585635674239, 1024.361598278451, 606.5374243408787, 0, 0, 0, 0]",4089540.394890471,4036716.8179128384,5150034.34887037,-1.308577721955354,-52823.576977632474
fall,6000,19,"[0, 0, 0, 0, 0, 0, 0, 0, 128.7506184872297, 0, 0, 670.6800000000001, 676.3238136986301, 664.1591671232877, 692.2184547945207, 0, 0, 0, 793.4467068493151, 855.7132931506851, 817.9841225855369, 867.8601863013699, 812.9399671232877, 0]",1325981.101928372,1005565.2809246602,2118882.8118821923,-31.864248605428756,-320415.8210037118
fall,6000,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1201.63581369863, 0, 0, 1206.9997150684933, 652.5649656391997, 0, 0, 1291.723791780822, 1428.0752547945206, 0, 762.60941325467, 697.695368148283, 1444.197895890411, 0]",2752625.747175061,2635512.7076863036,3748830.2386438358,-4.443652999555071,-117113.0394887575
fall,6000,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 700.2570939408957, 0, 0, 1197.8271123287673, 1219.8555616438357, 1232.1054246575343, 0, 1189.245106849315, 1118.8563287671234, 0, 0, 0, 0, 0, 792.4609532207634]",2287894.3585848287,2102330.5660178107,3215648.0969753414,-8.826575400009947,-185563.79256701795
fall,6000,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 871.0263761822478, 1833.676668493151, 1845.0708164383564, 0, 1590.4334465753425, 1329.7528109589043, 0, 273.79811318662155, 0, 1006.5836712328767, 0, 0]",3050812.2993482556,3078993.7204835643,4192311.2514410964,0.9152802406782018,28181.421135308687
fall,6000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2156.2220712328767, 0, 2203.41895890411, 2207.357852054795, 0, 2181.802389041096, 0, 0, 41.35902446153932, 0, 0, 0, 0]",4692259.206680756,4790714.074478084,5904031.605435617,2.0551188458905085,98454.86779732816
fall,6000,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 428.91690256639674, 0, 639.0322492013979, 408.09643410149255, 0, 913.8415561643837, 892.2924493150686, 902.2716493150685, 0, 442.1395036778198, 0, 747.9748602739727, 0, 0, 387.72414246575346]",1582077.768936492,1181096.478287985,2294414.0092455163,-33.94991840376449,-400981.29064850695
fall,6000,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3309.3501428981895, 0, 0, 0, 4962.456197260275, 0, 0, 0, 0, 0, 0, 37.17936945236659, 56.952176071369024]",14063232.336331965,14099406.435376715,15212723.966334244,0.2565646944823532,36174.09904474951
fall,6000,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1937.4217643835618, 0, 0, 1954.7751452054792, 1032.8769260453535, 0, 0, 1952.282564383562, 0, 1926.1400547945207, 0, 0, 21.6286260312473, 0]",5010086.366638291,4994874.106083564,6108191.637041097,-0.3045574369171445,-15212.260554726236
fall,6000,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2172.3303452054797, 2181.1313095890414, 0, 0, 2166.999583561644, 0, 0, 266.6667439736774, 2014.2822575342468, 0, 1.5435280674394392, 0]",5529100.394402465,5493792.691782194,6607110.222739725,-0.6426835630890322,-35307.70262027066
fall,6000,35,"[0, 0, 0, 0, 0, 0, 0, 0, 50.9104434779166, 661.6009193129422, 271.34298557803595, 593.6461940548468, 0, 1478.4230382456342, 0, 1988.1496280142467, 1861.391944507397, 986.68173331813, 0, 819.0720000000001, 0, 68.00815845584408, 0, 0]",2734623.6017888132,2775401.7136769313,3888719.244634462,1.469268815651702,40778.11188811809
fall,6000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 471.7629027543818, 708.4421852870125, 0, 1098.9570127080767, 0, 530.7367377808218, 618.1887493656161, 1549.1336547945207, 703.1184096423337, 439.67962490705304, 334.54355348060216, 0, 587.1622115505564, 0, 589.6231890410959]",2568628.3249380114,2365304.0882804478,3478621.619237979,-8.596114033074635,-203324.2366575636
fall,6000,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1129.0127377306226, 250.7143609567447, 1032.8691872671711, 1907.9906880351339, 941.1541371302228, 1691.7274704121803, 0, 0, 500.6165588471133, 0, 1339.862794520548, 0, 0, 0]",4163360.691681711,4140735.484494523,5254053.015452055,-0.546405518341141,-22625.207187187858
fall,6000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1715.778019178082, 0, 1691.1316602739726, 0, 1766.460676712329, 1455.5278854999133, 1542.8205369863017, 0, 0, 0, 0, 521.0505863013699, 0]",2329720.1082831635,2388284.8584977705,3501602.3894553017,2.4521677138398044,58564.75021460699
fall,6000,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137.4146760679331, 905.26598630137, 343.8481312567943, 860.1216808620469, 423.35719857542483, 910.350591780822, 22.591603600597846, 993.5090604353791, 1132.056, 638.0656554807706, 0, 1251.6223561643837, 466.0094626713094, 272.94725145986325]",1962779.543799274,1855895.2386502118,2969212.7696077446,-5.759177723134781,-106884.30514906207
fall,6000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 145.15268362947413, 0, 479.35235758567853, 0, 845.1870904109591, 183.08850405812922, 813.9143263243836, 631.477740521735, 539.9171222520841, 970.1986191780821, 320.70066718642704, 1141.611484931507, 407.47424102266194, 781.9416668495267, 1057.1217534246578, 493.53730023007114]",1706806.8530226587,1600339.8874776189,2713657.4184351503,-6.652772100359764,-106466.96554503986
fall,6000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 800.6149557482721, 0, 0, 873.8711504580742, 0, 1566.5941479452053, 1558.4151452054796, 1566.8906301369866, 1353.5335232876714, 1064.8415342465755, 0, 0, 0, 0, 0]",2777601.3172972095,2792483.457787674,3905800.988745205,0.5329356723299867,14882.1404904644
fall,6000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6579.632219178082, 0, 2212.8681653272392, 0, 0, 0, 0, 0, 0, 0]",16923773.137053333,17023820.659157537,18137138.190115064,0.5876913538230071,100047.5221042037
fall,6000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1209.118975770411, 0, 2395.7844164383564, 2688.4224, 2507.3422027397264, 0, 0, 0, 0, 0, 0]",5737257.706652177,5838432.358997537,6951749.889955068,1.7329078445079737,101174.65234536026
fall,6000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 507.11956622993, 23.836801332057288, 0, 942.660690410959, 938.8969643835617, 952.1765260273974, 489.45257536787534, 878.6349945114446, 787.848141961184, 468.9704158909667, 752.6244821917808, 545.2736066857319, 0, 228.55146506850363, 269.8402809510217]",1506934.0814620503,1342071.5413598313,2455389.0723173628,-12.284184190000392,-164862.54010221898
fall,6000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 154.8732479614517, 396.72248419970697, 0, 0, 675.6518495676064, 0, 1004.6578169430909, 691.1916412125347, 0, 865.6327681130605, 902.4378598684931, 553.7265518711426, 826.2339988273973, 788.9799452054795, 771.3827506849316, 0]",1893781.2017982379,1660604.0384177545,2773921.569375286,-14.041707594704977,-233177.1633804834
winter,3500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1782.0632497705228, 642.6338420570794, 0, 0, 0, 0, 0]",26850370.36996647,26943295.814004373,27324156.181709588,0.34489263926502656,92925.4440379031
winter,3500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49.79906298111662, 0, 0, 5.455765442333202, 1322.5555726027396, 0, 1045.4412213252047, 0, 0, 0, 0, 0]",4033581.000207708,4123046.8468756047,4503907.214580822,2.169896438011434,89465.84666789649
winter,3500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2091.320284931507, 0, 333.0102267578131, 0, 0, 0, 0, 2.5678649110858016]",8232621.924773235,8325711.469050947,8706571.836756166,1.1180971695182118,93089.54427771177
winter,3500,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118.63740621689395, 239.67969393600407, 388.1804118677664, 1679.2786849315069, 0, 0, 0, 0, 0, 0, 0]",4143524.0039471453,4193736.6981851934,4574597.065890411,1.197325865970012,50212.69423804805
winter,3500,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164.06027187541343, 64.53450775603017, 0, 0, 1274.8018433972604, 0, 919.5876909150684, 0, 0, 0]",5050250.53550492,5076820.810687891,5457681.17839311,0.5233644474320263,26570.2751829708
winter,3500,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.397291544350658, 0, 0, 427.3850490118419, 0, 1991.019220893151, 0, 0, 0, 0, 0]",4886900.030412086,4979615.94355027,5360476.311255488,1.8619089140453065,92715.91313818377
winter,3500,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6632391400031405, 0, 0, 0, 0, 0, 16.010474060616446, 0, 2407.5300990266614, 0, 0, 0, 0, 0, 0]",8383155.04389174,8475649.69883725,8856510.066542467,1.0912986995934897,92494.65494551044
winter,3500,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 800.18263290001, 0, 0, 0, 0, 0, 0, 819.7679342465754, 0, 20.822239538811424, 0, 693.9902465753426, 0]",3389797.553182772,3392055.217766016,3772915.5854712334,0.06655742428423018,2257.6645832438953
winter,3500,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 504.87291241872657, 0, 0, 0, 0, 0, 136.63258615049588, 1702.9440000000004, 0, 0, 0, 0, 80.57730271122735]",6696975.660440199,6781617.721144298,7162478.088849517,1.2481101734796238,84642.06070409901
winter,3500,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 965.6601317515174, 219.5807034310166, 0, 1241.3697534246576, 0, 0, 0, 0, 0, 0, 0]",3402234.6187762744,3427382.612061906,3808242.979767124,0.7337375522980429,25147.99328563176
winter,3500,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7501838400467715, 175.30796808488842, 2250.881409406027, 0, 0, 0, 0, 0, 0]",6250748.82065167,6344069.30765972,6724929.675364939,1.470987823152823,93320.48700805008
winter,3500,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 670.6800000000001, 0, 0, 0, 0, 0, 677.0791983366472, 793.4467068493151, 0, 195.76011721470474, 0, 0, 0]",2260632.203157276,2325158.789489303,2706019.157194521,2.775147513525279,64526.58633202687
winter,3500,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23.001585969322775, 0, 0, 0, 0, 1072.0821014569888, 907.7776466874387, 0, 0, 111.14038794676748, 218.32566211566635, 0, 0]",4356755.947305083,4412688.052589303,4793548.420294521,1.2675291028424147,55932.10528421961
winter,3500,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 745.2956803723674, 0, 428.82749362827457, 0, 0, 1189.245106849315, 0, 0, 0, 0, 0, 0, 0]",3653718.4998630774,3710002.7133523156,4090863.081057534,1.5170935936696501,56284.21348923817
winter,3500,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 555.8531924039685, 0, 0, 0, 491.5943926614268, 0, 1329.7528109589043, 0, 0, 0, 0, 0, 0]",4929247.955882556,4984625.867982455,5365486.235687672,1.1109742950941512,55377.91209989879
winter,3500,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103.48664980690756, 0, 130.90848590135818, 3.514271361620237, 0, 2186.0040328767127, 0, 0, 0, 0, 0, 0]",7093541.243623146,7172633.771176974,7553494.138882191,1.1026985355318086,79092.52755382843
winter,3500,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133.93659294483498, 194.50946538239882, 107.0554547147197, 193.07793506523478, 914.4966575342465, 865.1687671232876, 0, 0, 0, 0, 0]",2523205.493316206,2587874.836749302,2968735.2044545203,2.4989362899145826,64669.34343309607
winter,3500,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 655.6982893776856, 0, 0, 0, 0, 1768.925854213003, 0, 0, 0, 0, 0, 1.9678129006876306, 0]",18722698.37658111,18815790.2117578,19196650.579463013,0.49475378992331265,93091.83517669141
winter,3500,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.898899439539957, 0, 0, 1320.518838876266, 232.68360909093857, 826.6880828679942, 0, 0, 9.610367416377063, 0, 17.676727444969764, 7.467994143431126]",7307101.912514146,7320616.734639987,7701477.102345206,0.18461316328569635,13514.822125840932
winter,3500,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0089750753725055, 0, 0, 0, 0, 2063.499484931507, 304.33471075111294, 0, 0, 3.20629406146697, 0]",7899738.318393247,7964486.982113961,8345347.34981918,0.8129671611758742,64748.66372071393
winter,3500,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41.1675058139805, 0, 1285.5900008713147, 1099.9406465753425, 0, 0, 0, 0, 0]",4570926.20193797,4661875.521795576,5042735.889500795,1.9509169524667285,90949.31985760666
winter,3500,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23.279163156787494, 0, 1189.129594373466, 1211.2811665578915, 0, 0, 0, 0, 0, 0]",4085966.4482358657,4177356.539815956,4558216.907521174,2.187749374730569,91390.09158009011
winter,3500,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 638.7929519830819, 0, 1787.4384657534247, 0, 0, 0, 0, 0]",6332172.17534415,6425397.426664646,6806257.794369863,1.4508869277660918,93225.2513204962
winter,3500,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1309.1594281295934, 0, 1117.7851068493153, 0, 0, 0, 0, 0]",4103151.356571141,4196515.951000803,4577376.31870602,2.2248120945994736,93364.59442966199
winter,3500,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 301.77392821003093, 0, 0, 0, 0, 0, 944.9911232876714, 0, 1088.2394626539576, 0, 89.06097695435656, 0, 0, 0]",3314978.206189351,3402659.229271373,3783519.5969765903,2.5768382072393763,87681.02308202162
winter,3500,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 792.3434310500576, 0, 735.2165944657099, 0, 0, 870.0361643835618, 0, 0, 0, 0, 0, 0, 0]",3038381.950662787,3083736.92428212,3464597.2919873376,1.4707796006266467,45354.973619333
winter,3500,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.80884605839319, 0, 0, 1353.5335232876714, 1064.8415342465755, 0, 0, 0, 0, 0]",4507906.909760329,4600811.768168755,4981672.135873973,2.019314483830851,92904.85840842593
winter,3500,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2423.4865455824174, 0, 0, 0, 0, 0, 0, 0]",22544418.406472646,22637107.30977423,23017967.67747945,0.40945559886781263,92688.90330158547
winter,3500,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2422.598867517045, 0, 0, 0, 0, 0, 0]",8375890.886135389,8468406.337143,8849266.704848219,1.0924777027034251,92515.45100761112
winter,3500,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 801.4249302475988, 385.1944866089118, 225.73523791817837, 0, 0, 0, 0, 825.6389917808219, 0, 0, 0, 0, 0]",2749440.443963873,2770755.5756352944,3151615.9433405125,0.7692894984623093,21315.13167142123
winter,3500,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 28.909540306738606, 0, 477.4058128294367, 97.11491193558979, 8.985611673040493, 0, 0, 814.4461628856886, 47.51807591310376, 902.4378598684931, 0, 0, 0, 0, 0]",3076574.426781915,3154043.5113647236,3534903.879069942,2.456183128218428,77469.08458280843
winter,4000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2770.622039545665, 0, 0, 0, 0, 0, 3.2426461696338444, 0]",26782478.960263994,26888887.19004648,27324156.181709588,0.3957331109703847,106408.2297824882
winter,4000,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 616.6390589570535, 308.7592355671687, 694.1827357328116, 0, 0, 1107.085808219178, 0, 0, 0, 0, 0]",4064242.4235823504,4068638.2229177165,4503907.214580822,0.10804104701680219,4395.799335366115
winter,4000,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 781.278776768355, 0, 1886.1048986301373, 0, 0, 0, 0, 105.18188771953099]",8175709.369290646,8271302.8450930575,8706571.836756166,1.1557245284413937,95593.47580241133
winter,4000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 450.84395696445813, 0, 0, 624.534235626699, 0, 1679.2786849315069, 0, 0, 0, 0, 0, 0, 0]",4072247.8305710177,4139328.074227305,4574597.065890411,1.620558758653345,67080.24365628744
winter,4000,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 354.23156774475666, 385.2461845146629, 0, 0, 0, 1564.2187397260275, 465.7698296931352, 0, 0, 0, 0, 0]",4959047.429892031,5022412.186730003,5457681.17839311,1.261639914887751,63364.75683797244
winter,4000,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 724.2664654010078, 0, 0, 0, 17.249862933287318, 2030.6417228054463, 0, 0, 0, 0, 0, 0, 0]",4819788.495181446,4925207.319592382,5360476.311255488,2.14039364376768,105418.82441093586
winter,4000,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89.66221412565653, 0, 1072.5243057228267, 943.0329747294455, 0, 0, 0, 0, 592.5169858598821, 0, 0, 0, 0, 0]",8445266.901890924,8421241.07487936,8856510.066542467,-0.28530031141412177,-24025.827011564746
winter,4000,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 506.0416145785542, 0, 213.03225877659932, 330.21074771496984, 0, 0, 884.9209880684716, 819.7679342465754, 0, 0, 0, 0, 0]",3266025.6279670363,3337646.5938081266,3772915.5854712334,2.145852289273489,71620.9658410903
winter,4000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 890.8264073077089, 0, 0, 0, 0, 0, 1880.4469561643834, 0, 0.7552571335471474, 0.4985195567500058, 0, 0, 1.1010491835070333]",6620697.301506431,6727209.09718641,7162478.088849517,1.5832984249668491,106511.79567997903
winter,4000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107.27382451889827, 0, 0, 1241.3697534246576, 0, 890.2329267447876, 0, 0, 0, 532.8187397260274, 0]",3328021.9953540093,3372973.988104018,3808242.979767124,1.3327109224247695,44951.99275000859
winter,4000,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.44083278969555495, 0, 0, 0, 522.3893800424364, 2250.881409406027, 0, 0.1607556732023209, 0, 0, 0, 0]",6182949.604057675,6289660.683701831,6724929.675364939,1.6966110734824253,106711.07964415569
winter,4000,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214.34001553122587, 0, 278.7729865372435, 408.9451168418701, 0, 0, 673.4229041095891, 0, 0, 377.84794547712335, 0, 0, 812.9399671232877, 0]",2310980.8355775126,2270750.1655314146,2706019.157194521,-1.771690723919117,-40230.670046098065
winter,4000,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110.33851687769922, 0, 0, 0, 0, 1204.9332164383563, 0, 1428.0752547945206, 0, 0, 0, 0, 0]",4257498.418817714,4358279.428631415,4793548.420294521,2.312403586415936,100781.0098137008
winter,4000,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153.5036039810758, 0, 217.3135895119998, 0, 0, 1189.245106849315, 1118.8563287671234, 0, 0, 0, 0, 0, 0]",3579897.912326474,3655594.0893944274,4090863.081057534,2.0706942624609814,75696.17706795316
winter,4000,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136.60748625224227, 1590.4334465753425, 0, 0, 0, 1045.872, 0, 0, 0]",4891651.619072666,4930217.244024566,5365486.235687672,0.7822297282871581,38565.62495189998
winter,4000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115.35890669557406, 0, 23.311157366615987, 499.73734682183664, 2129.8026082191786, 0, 0, 0, 0, 0]",7019219.03828442,7118225.147219085,7553494.138882191,1.3908819528326433,99006.1089346651
winter,4000,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 900.5158356164384, 425.883863645078, 356.29583066458326, 0, 0, 0, 0, 865.1687671232876, 0, 0, 31.6215735418153, 0, 0]",2511497.2382424595,2533466.212791414,2968735.2044545203,0.8671508796144056,21968.974548954517
winter,4000,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2768.4675464573775, 0, 0, 0, 0, 5.136145712875122]",18655220.5227088,18761381.587799907,19196650.579463013,0.565848866696156,106161.06509110704
winter,4000,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 831.7819361922784, 1937.355484931507, 0, 0, 0, 3.641640414670225, 0]",7160053.347667552,7266208.1106821,7701477.102345206,1.4609375536394238,106154.76301454846
winter,4000,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 658.0889506919734, 0, 0, 0, 0, 0, 2103.868405479452, 0, 0, 0, 0.6497921755158418, 3.0419186811931445, 0]",7805292.027947346,7910078.358156072,8345347.34981918,1.324719243781968,104786.33020872623
winter,4000,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62.759810737333645, 0, 0, 17.486707659076274, 1591.988870060274, 1099.9406465753425, 0, 0, 0, 0, 0]",4504661.381372932,4607466.897837688,5042735.889500795,2.231280630860378,102805.51646475587
winter,4000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 617.3205984994803, 0, 1549.1336547945207, 0, 0, 580.3522440739916, 0, 0, 0, 0]",4090357.1063834433,4122947.9158580676,4558216.907521174,0.7904734704329011,32590.809474624228
winter,4000,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.58789521443836, 0, 0, 0, 947.0253351963927, 0, 1787.4384657534247, 0, 0, 0, 0, 0]",6266622.2969141975,6370988.802706758,6806257.794369863,1.6381523971321255,104366.50579256006
winter,4000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.007773989118769309, 0, 0, 0.08914580314173026, 0, 0, 0, 562.5081366716756, 1140.334805626269, 587.8979498325875, 0, 0, 0, 0, 481.7170849315069]",4085530.107743275,4142107.3270429145,4577376.31870602,1.3659042326175197,56577.219299639575
winter,4000,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 905.26598630137, 0, 924.5384395835617, 0, 0, 0, 0, 864.9741673830248, 77.98266179120809, 0, 0, 0, 0]",3299367.011067079,3348250.6053134846,3783519.5969765903,1.4599741778237907,48883.59424640564
winter,4000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 870.0361643835618, 0, 1073.5756273972602, 0, 308.3359587634168, 0, 0, 0]",3042296.0191598902,3029328.300324232,3464597.2919873376,-0.4280724157322416,-12967.718835658394
winter,4000,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.159665362540303, 0, 1566.8906301369866, 1205.247262182736, 0, 0, 0, 0, 0, 0]",4439836.473861204,4546403.144210867,4981672.135873973,2.343977578964993,106566.67034966219
winter,4000,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2767.714519862544, 0, 0, 0, 0, 0, 0]",22477156.26029831,22582698.685816344,23017967.67747945,0.4673596676216596,105542.42551803216
winter,4000,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252.41402608282988, 2507.3422027397264, 0, 0, 0, 0, 0, 0]",8310010.337736293,8413997.713185113,8849266.704848219,1.235885473154661,103987.37544882018
winter,4000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80.94094238824223, 0, 0, 927.9857095890411, 939.2413808219179, 0, 825.6389917808219, 0, 0, 0, 0, 0]",2667627.333226269,2716346.9516774057,3151615.9433405125,1.793571267508783,48719.61845113663
winter,4000,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168.20320225946787, 0, 139.42965384822557, 87.75546289308016, 1006.1843887232877, 785.3468542014278, 0, 0, 0, 0, 0, 0]",3130314.6250122455,3099634.8874068353,3534903.879069942,-0.9897855302266562,-30679.737605410162
winter,4500,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3065.699900965528, 0, 0, 0, 0, 0, 53.50812252311131, 0]",26720206.375413302,26834478.566088594,27324156.181709588,0.4258409210145816,114272.19067529216
winter,4500,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.42953559196596, 235.10462377282647, 0, 268.4968808397335, 0, 1322.5555726027396, 1269.6113095890412, 0, 0, 0, 0, 0, 0]",3923763.8270598063,4014229.5989598283,4503907.214580822,2.2536272445269083,90465.77190002194
winter,4500,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3950221282491952, 0, 0, 1210.053766817875, 0, 0, 1886.1048986301373, 0, 0, 0, 19.73849245998667, 0]",8168880.357960339,8216894.22113517,8706571.836756166,0.584331036553107,48013.863174831495
