y_true,y_pred
2.5854297e-05,13.770839
2.5854297e-05,15.171962
2.5854297e-05,7.2926893
2.5854297e-05,12.609706
2.5854297e-05,17.710476
2.5854297e-05,56.99795
2.5854297e-05,131.72855
12.40005,248.65439
488.80002,546.24414
1502.4,1354.2252
2726.0,2167.7307
3134.4,2602.503
3276.0002,2912.1738
2731.6,2802.5344
1730.0,2406.11
810.8,1552.715
422.4,739.0884
102.39999,218.58902
2.5854297e-05,-26.571384
2.5854297e-05,-113.68821
2.5854297e-05,-95.62925
2.5854297e-05,-60.440342
2.5854297e-05,-31.655796
2.5854297e-05,-9.97733
2.5854297e-05,-4.152135
2.5854297e-05,-16.889927
2.5854297e-05,-19.708103
2.5854297e-05,-20.738316
2.5854297e-05,-0.6240586
2.5854297e-05,70.57473
2.5854297e-05,190.34744
2.5854297e-05,373.37003
202.80002,684.9438
679.2,1333.8125
907.6,1974.1257
1729.2,2579.5752
3468.8,2717.1248
1919.6,2502.891
940.4,2107.848
1572.0,1562.4905
1092.7999,973.9955
242.79999,516.44525
2.5854297e-05,161.22226
2.5854297e-05,-40.319187
2.5854297e-05,-131.21335
2.5854297e-05,-125.64884
2.5854297e-05,-110.95731
2.5854297e-05,-41.747715
2.5854297e-05,-31.954563
2.5854297e-05,-29.823704
2.5854297e-05,-35.658237
2.5854297e-05,-41.03818
2.5854297e-05,-24.9556
2.5854297e-05,-12.160619
2.5854297e-05,26.874844
41.199978,109.23092
760.0,672.7535
2189.5999,1594.3086
3444.8,2548.8079
3960.7998,3287.0845
4117.6,3542.1543
3962.8,3583.7324
3581.2,3336.7104
2812.4,2625.805
1446.8,1227.5076
288.80002,182.12424
2.5854297e-05,-86.30161
2.5854297e-05,-91.68076
2.5854297e-05,-69.86881
2.5854297e-05,-56.23789
2.5854297e-05,-43.10361
2.5854297e-05,-18.772373
2.5854297e-05,-23.858799
2.5854297e-05,-39.39487
2.5854297e-05,-33.495945
2.5854297e-05,-26.626072
2.5854297e-05,10.609218
2.5854297e-05,53.51083
2.5854297e-05,117.30923
40.000027,322.28204
1009.6,995.1549
2750.8,2392.7688
3550.0,3236.3147
4145.6,3408.8909
4186.4,3513.7424
3732.4,3475.8455
2863.2,3006.7751
1678.0,1189.0463
690.8,414.05893
254.80002,50.935635
0.39998925,-40.171238
2.5854297e-05,-74.66862
2.5854297e-05,-79.889015
2.5854297e-05,-54.236546
2.5854297e-05,-47.290012
2.5854297e-05,-19.559483
2.5854297e-05,6.129115
2.5854297e-05,2.828761
2.5854297e-05,-2.1620226
2.5854297e-05,-9.359044
2.5854297e-05,-9.734471
2.5854297e-05,-25.818333
2.5854297e-05,9.816615
48.39999,163.702
1050.4,723.6411
2606.0,2188.624
3436.0,3391.4104
3876.8,3978.4724
4007.6,4177.3013
3840.8,4094.6575
2738.8,3609.9507
2535.2,2569.3413
1308.8,1071.1353
